Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BD,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BD,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
250000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BD,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,45,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,04022842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,45,DF,
34257000,04022842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,45,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,45,DF,
0,00000442,true,Rx,0,7,5D,10,84,21,7B,0A,BF,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,BF,9F,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,BF,9F,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
0,00000214,true,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000214,true,Rx,0,5,84,74,01,09,08,00,00,00,
0,00000104,false,Rx,0,5,84,74,01,09,08,00,00,00,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,04025B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,04025B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,04025B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,84,21,7B,0A,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,79,4B,05,9F,
34257000,04022842,true,Rx,0,8,5D,10,84,21,79,4B,05,9F,
33826000,18425B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
0,00000214,true,Rx,0,1,84,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000214,true,Rx,0,1,84,00,00,00,00,00,00,00,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,05,9F,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0402222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
431000,00000510,false,Rx,0,8,5D,10,84,21,7B,0A,05,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,9F,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
492000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,04025B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,9F,
513000,0402212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BD,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,79,4B,05,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,04025B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,DF,
33826000,04025B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,42,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,42,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,05,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
590000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,55,DF,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,55,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,42,16,A1,84,55,DF,
33826000,14225B8A,true,Rx,0,8,42,27,42,16,A1,84,55,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,0C020458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,42,16,A1,84,55,DF,
33826000,14225B9A,true,Rx,0,8,42,27,42,16,A1,84,55,DF,
33826000,14225B9A,true,Rx,0,8,42,27,42,16,A1,84,55,DF,
264000,0C020458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000102,true,Rx,0,3,42,27,E8,00,00,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000420,true,Rx,0,6,8B,08,42,16,A1,84,00,00,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
705000,00000214,false,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,08,42,F7,1A,1D,DF,
33826000,14225B9A,true,Rx,0,8,42,27,08,42,F7,1A,1D,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000104,true,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000420,true,Rx,0,8,8B,08,42,16,A1,84,F0,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,F0,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,F0,9F,
0,00000104,true,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,F0,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34290000,1C223842,true,Rx,0,8,5F,21,08,42,F7,1A,1D,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,01,09,08,84,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,01,09,08,84,BF,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,01,09,08,84,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0402222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,01,09,08,84,BF,DF,
0,00000420,true,Rx,0,8,8B,08,42,16,A1,84,F0,9F,
0,00000420,true,Rx,0,8,8B,08,42,16,A1,84,F0,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000420,true,Rx,0,8,8B,08,42,16,A1,84,BF,9F,
770000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,42,16,A1,84,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,42,16,A1,84,BF,9F,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,42,16,A1,84,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,1D,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
812000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
832000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
34257000,04022842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,B5,DF,
34257000,04022842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,B5,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,B5,DF,
0,0422212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
0,0402212C,true,Rx,0,0,00,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,B5,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
0,00000420,false,Rx,0,3,8B,08,42,00,00,00,00,00,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,9F,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
33826000,14225B8A,true,Rx,0,8,42,27,84,21,7B,0A,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,84,21,7B,0A,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,55,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
0,00000420,true,Rx,0,3,8B,08,42,00,00,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04021716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
931000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000684,false,Rx,0,2,99,B0,00,00,00,00,00,00,
33825000,18421716,true,Rx,0,8,42,16,A1,84,68,42,BF,DF,
0,00000684,true,Rx,0,2,99,B0,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,55,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33825000,04221716,true,Rx,0,8,42,16,A1,84,68,42,BF,9F,
33794000,14225B8A,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
34257000,0C2221C2,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,A1,84,68,42,BF,9F,
34257000,0C2221C2,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000420,true,Rx,0,6,8B,08,42,16,A1,84,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000510,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
971000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
0,00000510,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
0,00000100,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,0C020458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
12170000,10AC2F8A,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,84,21,7B,0A,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000420,false,Rx,0,6,8B,08,42,16,A1,84,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000510,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
12000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
0,00000510,true,Rx,0,8,40,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
264000,04220458,true,Rx,0,1,08,00,00,00,00,00,00,00,
264000,0C020458,true,Rx,0,1,08,00,00,00,00,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B9A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
0,00000420,false,Rx,0,8,8B,08,42,16,A1,84,F0,9F,
0,00000214,false,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
0,00000214,true,Rx,0,5,84,74,01,09,08,00,00,00,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,9F,
33826000,14225B8A,true,Rx,0,8,42,27,E8,D2,27,0F,BF,DF,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,00000214,true,Rx,0,5,84,74,01,09,08,00,00,00,
34257000,1C222842,true,Rx,0,8,5D,10,84,21,7B,0A,BF,DF,
0,0422222C,true,Rx,0,0,00,00,00,00,00,00,00,00,
